lambda,t,N
8.971833e-01,9.694688e-01,4.190390e-01
8.143980e-01,2.728605e+00,1.083736e-01
1.735945e+00,1.565012e+00,6.608752e-02
1.078369e+00,2.957984e+00,4.118013e-02
1.934053e+00,9.425574e-01,1.615476e-01
3.921720e-01,5.005607e-01,8.217608e-01
5.957925e-01,2.576785e+00,2.154063e-01
4.798951e-01,2.565007e+00,2.920196e-01
4.069876e-01,2.686044e+00,3.351467e-01
1.824116e+00,8.055751e-01,2.300491e-01
1.411020e+00,1.149538e+00,1.974990e-01
1.624261e+00,3.530954e-01,5.635388e-01
1.138295e+00,2.911391e+00,3.636968e-02
7.366018e-01,1.497355e+00,3.318891e-01
2.078007e-01,2.259079e+00,6.253536e-01
1.011012e+00,2.366720e+00,9.137507e-02
3.835216e-01,2.966242e+00,3.205817e-01
1.111162e+00,6.258412e-02,9.328218e-01
1.342546e-01,1.902044e+00,7.746390e-01
1.266946e+00,1.774240e+00,1.056244e-01
2.712010e-01,9.607097e-01,7.706311e-01
3.882703e-01,7.529129e-01,7.465194e-01
1.379153e+00,2.227197e-01,7.355297e-01
1.941915e+00,2.071730e+00,1.789696e-02
1.732686e+00,2.357841e+00,1.681645e-02
9.592902e-01,9.417777e-02,9.136170e-01
1.762582e+00,2.577643e-02,9.555836e-01
2.427937e-01,2.616559e+00,5.297850e-01
1.665874e+00,8.986663e-01,2.237860e-01
1.914624e+00,4.062262e-01,4.594292e-01
1.798647e+00,1.077473e+00,1.439925e-01
1.962151e+00,2.331245e-01,6.329110e-01
4.066005e-01,2.408438e+00,3.755843e-01
7.042307e-01,2.391987e+00,1.855352e-01
8.666269e-01,2.664333e+00,9.936231e-02
1.924538e+00,5.973515e-01,3.167554e-01
7.573206e-01,1.371514e+00,3.539230e-01
7.404498e-01,2.326329e-01,8.417662e-01
1.744502e+00,1.878943e+00,3.771038e-02
1.410324e-01,1.740051e+00,7.823888e-01
8.327466e-01,2.714767e+00,1.042761e-01
6.040884e-01,1.904571e+00,3.164692e-01
6.386055e-01,2.081230e-01,8.755452e-01
1.801966e+00,2.508714e+00,1.088230e-02
2.958352e-01,2.915034e+00,4.221605e-01
6.325020e-01,4.442372e-01,7.550427e-01
8.957334e-01,1.890450e+00,1.839043e-01
1.872676e+00,1.506887e+00,5.949215e-02
3.243076e-01,4.265613e-01,8.708051e-01
5.339077e-01,2.587397e+00,2.512187e-01
2.264769e-01,2.324719e+00,5.906716e-01
1.896157e-01,9.410307e-02,9.823148e-01
1.218938e+00,2.612518e+00,4.139905e-02
1.921556e-01,2.599061e+00,6.068800e-01
1.857301e+00,4.913001e-01,4.015224e-01
8.859632e-01,9.177043e-02,9.219123e-01
5.717216e-01,2.649230e+00,2.198912e-01
4.422939e-01,1.731931e+00,4.648584e-01
4.666841e-01,2.999006e+00,2.466985e-01
1.007807e+00,1.597744e+00,1.998441e-01
9.849377e-01,2.247800e+00,1.092689e-01
1.328054e+00,1.963729e+00,7.368640e-02
1.838710e+00,7.127643e-01,2.696672e-01
5.235093e-01,1.508416e+00,4.539946e-01
1.361831e+00,2.730578e-02,9.634971e-01
1.643825e+00,2.812335e+00,9.823424e-03
1.348127e+00,2.034842e+00,6.436233e-02
2.486411e-01,1.340126e+00,7.166194e-01
1.309525e+00,1.673734e+00,1.117158e-01
1.510688e-01,2.485417e+00,6.869671e-01
1.994527e+00,1.351289e+00,6.753002e-02
3.080935e-01,3.447366e-01,8.992348e-01
1.599473e+00,1.805993e+00,5.565205e-02
7.248554e-01,7.023204e-01,6.010478e-01
5.534701e-01,7.214228e-01,6.707989e-01
1.929265e+00,9.236359e-01,1.683116e-01
1.231603e+00,1.834524e+00,1.044125e-01
9.120736e-01,1.306829e+00,3.036364e-01
1.760195e+00,8.966130e-01,2.063434e-01
1.314280e+00,2.440572e+00,4.045376e-02
1.222977e+00,3.778445e-01,6.299625e-01
1.327542e+00,2.395516e+00,4.157946e-02
1.979366e-01,1.525377e+00,7.393914e-01
1.955863e+00,2.587715e+00,6.337834e-03
1.272789e+00,2.058651e+00,7.278615e-02
1.138306e+00,5.284138e-01,5.479910e-01
4.877246e-01,2.879957e+00,2.454589e-01
7.273270e-01,2.384778e+00,1.764861e-01
6.299409e-01,1.166296e+00,4.796506e-01
1.706186e+00,1.204302e+00,1.281231e-01
1.194213e+00,1.418877e+00,1.837018e-01
1.576182e+00,8.262088e-01,2.719179e-01
8.460264e-01,2.379865e+00,1.335300e-01
1.346564e+00,2.487036e+00,3.512105e-02
1.503563e+00,7.080016e-01,3.448916e-01
1.416129e+00,1.373996e+00,1.428793e-01
1.757621e+00,2.514670e+00,1.203618e-02
8.632897e-01,2.772429e+00,9.131784e-02
1.848594e+00,2.589840e+00,8.332738e-03
1.334950e+00,2.069398e+00,6.313102e-02
1.573178e-01,1.023028e+00,8.513426e-01
8.424979e-01,2.226185e+00,1.532697e-01
1.635787e-01,2.653330e+00,6.478940e-01
3.382807e-01,2.555955e+00,4.212072e-01
7.229301e-01,2.571958e+00,1.557745e-01
1.819448e+00,7.993354e-02,8.646461e-01
1.812456e+00,2.710854e+00,7.348171e-03
1.183022e+00,1.469588e+00,1.757741e-01
7.846416e-01,2.626700e+00,1.273243e-01
1.652625e+00,2.747488e+00,1.066734e-02
2.420095e-01,8.246288e-01,8.190845e-01
1.713578e-01,2.987619e-01,9.500932e-01
2.384261e-01,1.043671e+00,7.797060e-01
8.030324e-01,1.852810e+00,2.258540e-01
1.045398e+00,4.055763e-01,6.544314e-01
1.218754e+00,7.184146e-01,4.166241e-01
1.471628e-01,7.825694e-01,8.912190e-01
1.166866e+00,2.236314e+00,7.357292e-02
2.082398e-01,2.371921e+00,6.102246e-01
1.273930e+00,1.291408e+00,1.929809e-01
1.243960e+00,3.448582e-01,6.511665e-01
1.139930e+00,2.463707e+00,6.029818e-02
1.440618e+00,1.276730e+00,1.589319e-01
5.067773e-01,3.861690e-01,8.222575e-01
1.146736e+00,1.246195e+00,2.395347e-01
1.715876e+00,8.992895e-02,8.570089e-01
7.520025e-01,2.202773e+00,1.908074e-01
1.314802e+00,4.283399e-01,5.693942e-01
1.894861e+00,9.149437e-03,9.828125e-01
2.844113e-01,1.288794e+00,6.931232e-01
1.638487e+00,9.701026e-01,2.040275e-01
1.323098e+00,2.243058e+00,5.141704e-02
3.176710e-01,6.211323e-01,8.209314e-01
5.796791e-01,3.495841e-01,8.165668e-01
2.312974e-01,1.380720e+00,7.266161e-01
1.906790e+00,2.077811e+00,1.902597e-02
2.186203e-01,5.741606e-01,8.820353e-01
6.068932e-01,2.897062e+00,1.723535e-01
1.823157e-01,7.310658e-01,8.752158e-01
1.375605e+00,1.115568e+00,2.155460e-01
1.053030e+00,1.852862e+00,1.421149e-01
3.084666e-01,2.312868e+00,4.899545e-01
2.642030e-01,2.780272e+00,4.797183e-01
1.965577e+00,2.822984e+00,3.892159e-03
1.845011e+00,1.432683e+00,7.112493e-02
1.845200e+00,1.250403e+00,9.953529e-02
8.109310e-01,4.199722e-01,7.113658e-01
1.498108e+00,2.985498e-01,6.393778e-01
1.537147e+00,1.677431e+00,7.589088e-02
1.306540e+00,1.880616e+00,8.568307e-02
1.021795e+00,5.473871e-02,9.456037e-01
1.645681e+00,1.767505e+00,5.454387e-02
7.543965e-01,2.672705e+00,1.331499e-01
1.159340e+00,1.393050e+00,1.988872e-01
1.411864e+00,2.080069e+00,5.303649e-02
4.639695e-01,6.392087e-01,7.433611e-01
6.953293e-01,1.855281e+00,2.752621e-01
4.544010e-01,5.270839e-01,7.870154e-01
9.717470e-01,2.489169e+00,8.902463e-02
8.197627e-01,8.761424e-01,4.876151e-01
1.835767e+00,1.389638e+00,7.799963e-02
1.780768e+00,1.762637e+00,4.333274e-02
5.214266e-01,8.253330e-01,6.502811e-01
9.087201e-01,1.327139e+00,2.993930e-01
1.969004e+00,1.301842e+00,7.704755e-02
1.421144e+00,8.681711e-01,2.911852e-01
6.357189e-01,1.329655e+00,4.294341e-01
1.511978e+00,5.853800e-01,4.126804e-01
1.238383e+00,2.842298e+00,2.960382e-02
1.220514e+00,2.981029e+00,2.629472e-02
1.020821e+00,2.643931e+00,6.727405e-02
9.945826e-01,9.559983e-01,3.864243e-01
1.524637e+00,1.579155e+00,9.002772e-02
2.933226e-01,2.048612e+00,5.483156e-01
1.353248e+00,3.362833e-01,6.344006e-01
1.690745e-01,2.308154e+00,6.768877e-01
1.933882e+00,2.628669e+00,6.197956e-03
1.830470e+00,1.077196e+00,1.392095e-01
1.587426e+00,2.271888e+00,2.714796e-02
1.476160e-01,1.690992e+00,7.790988e-01
1.314440e+00,2.069540e+00,6.585599e-02
1.299168e+00,1.704884e+00,1.091610e-01
9.012879e-01,1.762255e-01,8.531415e-01
3.146335e-01,4.108023e-01,8.787523e-01
1.032366e+00,2.602338e+00,6.811451e-02
7.575013e-01,1.954762e+00,2.274705e-01
8.728897e-01,6.403517e-01,5.718055e-01
4.337826e-01,1.959722e+00,4.273751e-01
1.214187e+00,9.362286e-01,3.208581e-01
4.095167e-01,2.582647e+00,3.472755e-01
8.921064e-01,2.046874e+00,1.610518e-01
1.810942e+00,2.662504e+00,8.053559e-03
7.043605e-01,2.190935e+00,2.136944e-01
1.592323e-01,2.982784e+00,6.219128e-01
1.443199e+00,4.189553e-01,5.462734e-01
1.557601e+00,1.259277e+00,1.406542e-01
2.506501e-01,2.954491e+00,4.768547e-01
9.191389e-01,1.836003e+00,1.849736e-01
3.522351e-01,1.716284e+00,5.463282e-01
1.988627e+00,2.154703e-01,6.514920e-01
1.165300e+00,6.519814e-01,4.677816e-01
1.147516e+00,5.900319e-01,5.081031e-01
9.457253e-01,2.529646e+00,9.141460e-02
3.928728e-01,2.948157e+00,3.140350e-01
1.873322e-01,9.752882e-02,9.818956e-01
1.477211e+00,2.995692e-01,6.424111e-01
1.131755e+00,2.487292e+00,5.990441e-02
4.058028e-01,2.664384e+00,3.391834e-01
6.818613e-01,2.117409e+00,2.360341e-01
1.264927e+00,1.223431e+00,2.127684e-01
8.702584e-01,1.113479e+00,3.794570e-01
4.337040e-01,1.138327e+00,6.103656e-01
1.718703e+00,2.226668e+00,2.177524e-02
4.489449e-01,2.371323e-01,8.990116e-01
1.384810e+00,2.533675e+00,2.993706e-02
1.677191e-01,2.990647e-01,9.510783e-01
1.969877e-01,9.491145e-01,8.294737e-01
5.798984e-01,2.968692e+00,1.787907e-01
6.172715e-01,2.814083e+00,1.760384e-01
1.045843e+00,1.956470e+00,1.292302e-01
9.909756e-01,8.558195e-01,4.282294e-01
2.793164e-01,2.400689e+00,5.114263e-01
2.900462e-01,5.473883e-01,8.531943e-01
1.831480e+00,4.852340e-01,4.111914e-01
2.828308e-01,1.567160e+00,6.419525e-01
4.714066e-01,1.760733e-01,9.203492e-01
1.265852e+00,3.860644e-01,6.134232e-01
8.999866e-01,2.761473e-01,7.799473e-01
1.402681e+00,1.288262e+00,1.641424e-01
1.877572e+00,2.128409e+00,1.838462e-02
1.050283e-01,2.804217e+00,7.448874e-01
1.874920e+00,1.434762e+00,6.787664e-02
1.485532e+00,4.375269e-01,5.220665e-01
1.839812e+00,2.761362e+00,6.217491e-03
1.332154e+00,2.757388e+00,2.539341e-02
5.825749e-01,2.850512e+00,1.900180e-01
1.146057e+00,2.665696e+00,4.712091e-02
7.347702e-01,1.743194e+00,2.778019e-01
6.761171e-01,2.257616e+00,2.173138e-01
3.884596e-01,2.859385e+00,3.293101e-01
1.403943e+00,2.252689e+00,4.231360e-02
4.919120e-01,1.619286e+00,4.508836e-01
5.704711e-01,2.472299e+00,2.440517e-01
1.251905e+00,1.669240e+00,1.237205e-01
1.766390e+00,2.864230e+00,6.349711e-03
1.700387e+00,1.757382e+00,5.037658e-02
4.934931e-01,6.664135e-01,7.197362e-01
1.513950e+00,5.202214e-01,4.549402e-01
1.856321e-01,1.873134e+00,7.063009e-01
1.264294e+00,2.576905e+00,3.846660e-02
1.172994e+00,2.875511e+00,3.428810e-02
3.808229e-01,2.843400e+00,3.386352e-01
2.547232e-01,7.980559e-02,9.798769e-01
1.459258e+00,1.227858e+00,1.666663e-01
1.743558e+00,2.096888e+00,2.583447e-02
1.493844e-01,2.377770e+00,7.010321e-01
4.673050e-01,8.846966e-01,6.613824e-01
3.800672e-01,2.314746e+00,4.148829e-01
1.600870e+00,4.569478e-02,9.294601e-01
2.432700e-01,2.972972e+00,4.851802e-01
1.082279e-01,8.425741e-01,9.128442e-01
4.272798e-01,5.649443e-01,7.855358e-01
9.129388e-01,4.830179e-01,6.434147e-01
3.042806e-01,1.062146e+00,7.238361e-01
1.301943e+00,1.298310e+00,1.844594e-01
1.341971e+00,4.927684e-01,5.161898e-01
1.605153e+00,4.489388e-01,4.864527e-01
1.569022e+00,2.298383e+00,2.715450e-02
5.366671e-01,2.288896e+00,2.927679e-01
1.206503e+00,2.659281e+00,4.041998e-02
1.663177e+00,1.214284e+00,1.327125e-01
1.761872e-01,4.824422e-01,9.185121e-01
1.280408e+00,7.004686e-01,4.078377e-01
1.759107e+00,2.647715e+00,9.489072e-03
1.331539e+00,1.003794e+00,2.627400e-01
3.855907e-01,7.171018e-01,7.584277e-01
4.210497e-01,5.733853e-01,7.855087e-01
4.439665e-01,1.520247e+00,5.091876e-01
1.040380e-01,1.551375e+00,8.509499e-01
1.768181e+00,2.566369e+00,1.069688e-02
6.847393e-01,2.446712e+00,1.872408e-01
1.407972e+00,1.001259e+00,2.442057e-01
1.141362e-01,2.483916e+00,7.531396e-01
6.617738e-01,1.514754e+00,3.669885e-01
6.646939e-01,2.077866e+00,2.512906e-01
1.835550e+00,1.721395e+00,4.243814e-02
2.909319e-01,2.587759e+00,4.710167e-01
1.496139e+00,3.863714e-02,9.438325e-01
2.307319e-01,5.067900e-01,8.896451e-01
1.748176e+00,3.283416e-01,5.632685e-01
5.122490e-01,6.860297e-01,7.036895e-01
8.734262e-01,1.962582e+00,1.801130e-01
1.336040e+00,2.066131e+00,6.326436e-02
5.425687e-01,1.377109e+00,4.737023e-01
1.564851e+00,2.277668e+00,2.831927e-02
1.741817e+00,1.827182e+00,4.147698e-02
9.908448e-01,2.614128e+00,7.500543e-02
1.966186e+00,1.693117e-01,7.168432e-01
1.473113e+00,2.403527e+00,2.899398e-02
1.229444e+00,2.147208e+00,7.137041e-02
1.119526e+00,1.967092e+00,1.105584e-01
6.642208e-01,1.778183e+00,3.069391e-01
1.422615e-01,1.000323e-01,9.858700e-01
4.479673e-01,1.129060e+00,6.030338e-01
3.623750e-01,2.016406e+00,4.815741e-01
5.425080e-01,2.388329e+00,2.737096e-01
5.454807e-01,2.207765e+00,2.999040e-01
1.470746e-01,8.686672e-01,8.800655e-01
4.686632e-01,2.967372e+00,2.489016e-01
1.042624e+00,2.762802e+00,5.610307e-02
1.331810e+00,1.215574e+00,1.981138e-01
1.108865e+00,5.166987e-01,5.638601e-01
1.144547e+00,2.430290e+00,6.194045e-02
1.588166e+00,1.730860e+00,6.399871e-02
1.693373e+00,4.078573e-01,5.012479e-01
1.923829e+00,1.207643e+00,9.795004e-02
1.979529e+00,2.358071e+00,9.392265e-03
5.677497e-01,8.901380e-01,6.032790e-01
3.629654e-01,1.516108e+00,5.767798e-01
1.908519e+00,1.944216e+00,2.446347e-02
1.833606e+00,6.280415e-01,3.161366e-01
1.417555e+00,2.761320e+00,1.995406e-02
7.441990e-01,8.719939e-01,5.226010e-01
5.248819e-01,2.256983e+00,3.058534e-01
7.943856e-01,8.825995e-01,4.960273e-01
7.629634e-01,2.371781e+00,1.637225e-01
9.529175e-01,9.824127e-01,3.921314e-01
1.513471e+00,2.111865e+00,4.091547e-02
7.210217e-01,1.676919e+00,2.984672e-01
6.299946e-01,2.705177e+00,1.819094e-01
1.812947e+00,2.265898e+00,1.644137e-02
8.714475e-01,2.697837e+00,9.527163e-02
9.501622e-01,2.776013e+00,7.152825e-02
1.120317e+00,5.904447e-01,5.160843e-01
2.823921e-01,9.426457e-01,7.662892e-01
1.351248e+00,2.038924e+00,6.360311e-02
2.597573e-01,2.276244e+00,5.536232e-01
8.755660e-01,1.573599e+00,2.521353e-01
1.725072e+00,5.213928e-01,4.067973e-01
7.258285e-01,2.198636e-02,9.841683e-01
1.170624e+00,2.760697e+00,3.948881e-02
1.155127e+00,2.483177e-01,7.506329e-01
1.400550e+00,6.951752e-01,3.777102e-01
1.422614e+00,1.044123e+00,2.264154e-01
8.278449e-01,2.473482e+00,1.290366e-01
1.314303e+00,1.300106e+00,1.810952e-01
2.468948e-01,1.213600e+00,7.410913e-01
8.177835e-01,1.096359e+00,4.079608e-01
1.124803e+00,2.668513e+00,4.970984e-02
9.219019e-01,2.894864e+00,6.933670e-02
1.442825e+00,1.775547e+00,7.716542e-02
1.200066e+00,1.707164e+00,1.289013e-01
4.791087e-01,1.305129e+00,5.351015e-01
5.592799e-01,2.390757e+00,2.626055e-01
1.645952e+00,2.724427e+00,1.128504e-02
1.899774e-01,2.694884e+00,5.993156e-01
4.847397e-01,1.965241e+00,3.857251e-01
1.063435e+00,2.127426e+00,1.041025e-01
6.577824e-01,1.701361e-01,8.941225e-01
6.268408e-01,1.841918e+00,3.151869e-01
6.762841e-01,4.449379e-01,7.401485e-01
1.623111e-01,2.693541e+00,6.458476e-01
2.092699e-01,1.439258e+00,7.399346e-01
1.153166e+00,1.785282e+00,1.276165e-01
1.333899e+00,1.266134e+00,1.847237e-01
1.973386e+00,2.698840e+00,4.864201e-03
1.396461e+00,2.338119e+00,3.819344e-02
4.372857e-01,2.210504e+00,3.803657e-01
6.673718e-01,1.521204e+00,3.623268e-01
3.062562e-01,1.423813e+00,6.465844e-01
1.084066e+00,1.225788e+00,2.647856e-01
1.413509e+00,2.359545e+00,3.560614e-02
1.541901e+00,1.843993e+00,5.823576e-02
6.182593e-01,1.918857e+00,3.053332e-01
1.327116e+00,8.524800e-01,3.226008e-01
1.890260e+00,2.016838e+00,2.209622e-02
6.417022e-01,1.541758e+00,3.718184e-01
1.691129e+00,2.643463e+00,1.144232e-02
1.050802e+00,8.455187e-01,4.112833e-01
1.246598e+00,1.321117e+00,1.926459e-01
1.942636e+00,1.648030e+00,4.070021e-02
1.989695e+00,9.826484e-01,1.415404e-01
6.515248e-01,7.681479e-01,6.062472e-01
1.319364e+00,2.125403e+00,6.055634e-02
1.603040e+00,2.692320e+00,1.335457e-02
9.194181e-01,1.533113e+00,2.442477e-01
4.892773e-01,2.379459e+00,3.121675e-01
5.455911e-01,2.350865e+00,2.773123e-01
1.296650e+00,1.955943e+00,7.916876e-02
7.670851e-01,1.855952e+00,2.408277e-01
7.536532e-01,1.693568e+00,2.790504e-01
1.273387e+00,2.715463e+00,3.149788e-02
7.693040e-01,2.952079e+00,1.032042e-01
1.591466e+00,1.497324e+00,9.227880e-02
1.096745e+00,1.397851e+00,2.158684e-01
4.055968e-01,2.886016e+00,3.101936e-01
3.849919e-01,2.505613e+00,3.811202e-01
1.353323e+00,2.455198e+00,3.605625e-02
1.578288e+00,2.484640e+00,1.981180e-02
9.793411e-01,2.146346e+00,1.222112e-01
6.220251e-01,1.682673e+00,3.511069e-01
2.655413e-01,1.851400e-01,9.520266e-01
1.146985e+00,1.747161e-01,8.184061e-01
1.051973e+00,4.091498e-01,6.502395e-01
8.328630e-01,2.348588e+00,1.414157e-01
1.697828e+00,2.107006e+00,2.795010e-02
1.814784e+00,1.619528e+00,5.291368e-02
1.759513e+00,6.008132e-01,3.474486e-01
3.182611e-01,8.030236e-01,7.744740e-01
1.546659e+00,1.553324e+00,9.049487e-02
8.212290e-01,7.091986e-01,5.585481e-01
6.338740e-01,2.823316e+00,1.670225e-01
1.899898e+00,1.194320e+00,1.034068e-01
1.059635e+00,2.447009e+00,7.479995e-02
2.887081e-01,2.330243e-01,9.349371e-01
1.618914e+00,2.163304e+00,3.013097e-02
7.135162e-01,2.761590e+00,1.393956e-01
1.025657e+00,2.514377e+00,7.585823e-02
1.931313e+00,8.990392e-01,1.761665e-01
3.768450e-01,3.865654e-01,8.644384e-01
7.066708e-01,2.015761e-01,8.672327e-01
1.425499e+00,1.550017e+00,1.097502e-01
1.540240e+00,1.568846e+00,8.924234e-02
1.525300e+00,7.888577e-01,3.002185e-01
1.984570e+00,2.862062e+00,3.413687e-03
5.867530e-01,2.486051e+00,2.325389e-01
2.479378e-01,3.975810e-01,9.061274e-01
1.718375e+00,7.756096e-01,2.637409e-01
1.003163e+00,1.478879e+00,2.268293e-01
2.583890e-01,1.100512e+00,7.524955e-01
1.276222e+00,1.456784e+00,1.558004e-01
1.772696e+00,4.329716e-01,4.641595e-01
2.411315e-01,2.146606e+00,5.959405e-01
1.259973e+00,1.552159e+00,1.414685e-01
1.983082e+00,5.688511e-01,3.236547e-01
1.266720e+00,1.116618e+00,2.430611e-01
1.483909e+00,2.674561e+00,1.889601e-02
6.195470e-01,2.157196e+00,2.627679e-01
3.308414e-01,2.087087e+00,5.013280e-01
1.285291e+00,1.709475e+00,1.111168e-01
6.637610e-01,2.630529e+00,1.744630e-01
3.781513e-01,2.257896e+00,4.257827e-01
3.697326e-01,2.861404e+00,3.471652e-01
1.598845e+00,2.566641e+00,1.651210e-02
2.717841e-01,3.837620e-01,9.009546e-01
1.286482e+00,1.958719e+00,8.047110e-02
1.430115e+00,5.515741e-01,4.543832e-01
1.956020e+00,1.726650e+00,3.413741e-02
2.817180e-01,5.834327e-01,8.484336e-01
2.759852e-01,1.214688e+00,7.151693e-01
1.142049e+00,2.552531e+00,5.419775e-02
1.490375e+00,1.718327e+00,7.723131e-02
4.389196e-01,1.605065e+00,4.943584e-01
1.314126e+00,4.721401e-01,5.377015e-01
1.595773e+00,1.375915e+00,1.112864e-01
1.992038e+00,1.283484e+00,7.755643e-02
1.272157e+00,2.546307e+00,3.919120e-02
8.983740e-01,4.654911e-01,6.582404e-01
7.189506e-01,1.461293e+00,3.497288e-01
3.095672e-01,1.826183e+00,5.681748e-01
1.960307e+00,1.304639e+00,7.749878e-02
8.327698e-01,2.824581e+00,9.515711e-02
6.540878e-01,5.455353e-02,9.649463e-01
7.863879e-01,9.260404e-01,4.827642e-01
8.616905e-01,2.138787e+00,1.583460e-01
1.313406e+00,9.889621e-01,2.728294e-01
2.717583e-01,6.057981e-01,8.482069e-01
9.506055e-01,1.938544e+00,1.583748e-01
1.988043e+00,2.662900e+00,5.021831e-03
1.257173e+00,2.534006e+00,4.134999e-02
1.603525e+00,1.961329e+00,4.306520e-02
4.058683e-01,2.395940e+00,3.781607e-01
7.916364e-01,2.721338e+00,1.159832e-01
1.688002e+00,2.458950e+00,1.575321e-02
6.210620e-01,5.191341e-01,7.243979e-01
1.220216e+00,8.743777e-01,3.440633e-01
1.219435e+00,2.120614e+00,7.532440e-02
1.699459e+00,4.339888e-01,4.782862e-01
1.394850e+00,1.417696e+00,1.384187e-01
1.562675e+00,1.149878e+00,1.658144e-01
1.424074e+00,1.226140e+00,1.744505e-01
7.315878e-01,2.494375e+00,1.612411e-01
1.944124e-01,1.120279e+00,8.042893e-01
1.094934e+00,2.087666e+00,1.016869e-01
1.202377e+00,1.600388e+00,1.459824e-01
1.706146e+00,9.760200e-01,1.891466e-01
2.695932e-01,6.494788e-02,9.826429e-01
1.652423e+00,2.713010e+00,1.129901e-02
4.051430e-01,1.889415e+00,4.651091e-01
1.693388e+00,1.339265e+00,1.035298e-01
1.541789e+00,2.707744e+00,1.537873e-02
1.312496e+00,1.493048e+00,1.409121e-01
1.755357e+00,2.016795e+00,2.900762e-02
9.852060e-01,2.210787e+00,1.132587e-01
3.046252e-01,9.249221e-02,9.722178e-01
8.786118e-01,8.349514e-01,4.801781e-01
1.222601e+00,3.484354e-01,6.531180e-01
6.233955e-01,1.875591e+00,3.106044e-01
9.182750e-01,1.066745e+00,3.754744e-01
9.680438e-01,8.279319e-02,9.229803e-01
1.927872e-01,1.776082e+00,7.100599e-01
1.950862e+00,7.701573e-02,8.604954e-01
1.256680e+00,1.145167e+00,2.371392e-01
1.868078e+00,1.050272e+00,1.405783e-01
7.633351e-01,2.160423e+00,1.922176e-01
7.897629e-01,2.248844e+00,1.693050e-01
9.207681e-01,2.388063e+00,1.109304e-01
3.061912e-01,1.083744e+00,7.176071e-01
9.198447e-01,1.375163e+00,2.822572e-01
7.385640e-01,1.036929e-01,9.262752e-01
1.831986e+00,1.721953e+00,4.265576e-02
1.567493e+00,1.330436e-01,8.117645e-01
1.548065e+00,7.621804e-03,9.882703e-01
1.677471e-01,2.438462e+00,6.642845e-01
1.427528e+00,2.148287e+00,4.657274e-02
6.629982e-01,6.175371e-01,6.640313e-01
1.948465e+00,1.976670e+00,2.124841e-02
1.936047e+00,2.290949e+00,1.185051e-02
8.147217e-01,1.084419e+00,4.133337e-01
1.059929e+00,2.630338e+00,6.154596e-02
1.463644e+00,1.161419e+00,1.827011e-01
8.854797e-01,1.302626e-01,8.910588e-01
1.900988e+00,2.345218e+00,1.158284e-02
1.392368e+00,1.968686e+00,6.449713e-02
1.996737e+00,2.263642e+00,1.089013e-02
1.659334e+00,1.970433e+00,3.802145e-02
1.456662e+00,7.810739e-01,3.205361e-01
1.429091e+00,1.980891e+00,5.896126e-02
1.313897e+00,2.866973e+00,2.312348e-02
8.416439e-01,2.271313e+00,1.478382e-01
1.703651e+00,3.060482e-01,5.936891e-01
1.540514e+00,1.991060e-01,7.358526e-01
4.036223e-01,1.704458e+00,5.026016e-01
1.326187e-01,1.326379e+00,8.386996e-01
1.781116e+00,2.744818e+00,7.530154e-03
3.413740e-01,2.202526e+00,4.714769e-01
1.457718e+00,2.431984e+00,2.886435e-02
8.702820e-01,3.543186e-01,7.346529e-01
1.510769e+00,2.807129e+00,1.439432e-02
1.017650e+00,2.819349e+00,5.674935e-02
3.767955e-01,9.312279e-01,7.040665e-01
6.129222e-01,2.413862e+00,2.277493e-01
1.605422e+00,1.740667e+00,6.114514e-02
7.767277e-01,1.768169e+00,2.532481e-01
2.463702e-01,1.545324e+00,6.833681e-01
9.931020e-01,2.004139e+00,1.366525e-01
6.641831e-01,4.893711e-01,7.225043e-01
9.920513e-01,5.567787e-01,5.755938e-01
1.410162e+00,4.777895e-02,9.348436e-01
1.890839e+00,1.586673e+00,4.977994e-02
1.424172e-01,2.629049e+00,6.876868e-01
1.153441e+00,2.181529e+00,8.076067e-02
7.489512e-01,2.021493e+00,2.200282e-01
7.457861e-01,1.636234e+00,2.951473e-01
1.691808e+00,9.084219e-01,2.150520e-01
1.517377e+00,2.167919e+00,3.727059e-02
6.111891e-01,2.758173e+00,1.853025e-01
1.414577e+00,2.270937e+00,4.025929e-02
9.125068e-01,2.604780e+00,9.283986e-02
5.187867e-01,2.054164e+00,3.444960e-01
1.526502e-01,7.927801e-01,8.860180e-01
5.604630e-01,5.468909e-01,7.360096e-01
1.580843e+00,2.515173e+00,1.875877e-02
1.015503e+00,1.579758e+00,2.010407e-01
1.688156e+00,1.899388e+00,4.049954e-02
1.842432e-01,1.038075e+00,8.259192e-01
8.800451e-01,2.667144e+00,9.563591e-02
1.443183e+00,1.581383e-01,7.959471e-01
3.093430e-01,2.017915e+00,5.356750e-01
4.493163e-01,3.413212e-01,8.578198e-01
1.970723e-01,1.142509e+00,7.983909e-01
