lambda,t,N
4.937555e-01,2.224692e+00,3.405879e-01
3.267659e-01,1.681857e+00,5.786607e-01
1.032799e+00,1.795839e+00,1.561019e-01
9.376015e-01,6.624065e-01,5.401872e-01
1.089995e+00,1.893787e+00,1.219843e-01
4.538331e-01,2.756177e+00,2.880647e-01
1.066988e+00,7.471083e-02,9.276850e-01
1.280867e+00,8.538467e-01,3.314337e-01
1.539489e+00,1.444491e+00,1.022246e-01
1.264660e+00,1.014783e+00,2.783328e-01
7.548601e-01,7.140554e-01,5.880647e-01
7.168844e-01,1.207457e+00,4.224061e-01
1.940671e+00,1.509711e+00,5.271272e-02
9.022074e-01,1.321082e+00,3.057600e-01
1.764246e+00,1.269717e+00,1.020408e-01
2.473483e-01,2.162075e+00,5.897874e-01
7.916180e-01,9.290729e-02,9.260867e-01
3.716474e-01,2.095700e+00,4.541123e-01
8.544943e-01,2.802986e+00,8.972454e-02
5.278856e-01,2.628000e+00,2.512682e-01
1.761447e+00,2.731080e+00,3.245770e-03
1.139030e+00,7.007573e-03,9.912162e-01
1.033887e+00,2.989596e+00,4.260186e-02
1.719899e+00,2.120665e+00,2.348701e-02
1.475625e+00,2.789546e+00,1.620821e-02
3.804089e-01,8.379048e-01,7.262586e-01
1.625482e+00,8.121983e-01,2.672676e-01
6.457913e-01,1.370364e+00,4.137645e-01
2.512557e-01,1.194653e+00,7.444655e-01
4.528410e-01,4.372058e-01,8.147963e-01
1.710838e+00,2.476912e-02,9.555958e-01
1.138901e+00,2.363525e+00,6.948657e-02
1.174805e-01,3.540933e-01,9.583735e-01
3.419565e-01,9.716415e-01,7.216700e-01
1.515018e+00,2.324769e+00,3.111516e-02
1.470589e-01,1.074315e+00,8.572597e-01
9.067363e-01,1.834048e+00,1.918822e-01
7.633441e-01,1.273172e+00,3.750304e-01
7.191604e-01,1.501665e+00,3.383065e-01
1.097488e+00,2.969059e+00,3.865644e-02
1.738322e+00,1.762050e+00,4.737982e-02
2.147277e-01,1.771923e+00,6.801977e-01
1.060402e+00,1.928941e+00,1.282055e-01
7.352921e-01,1.950711e+00,2.380948e-01
4.921796e-01,3.207050e-01,8.580619e-01
7.023224e-01,7.753393e-01,5.764340e-01
2.792643e-01,2.922365e+00,4.396051e-01
1.916051e+00,2.024761e+00,2.268665e-02
1.267299e+00,2.891557e+00,2.894565e-02
1.290787e-01,8.489798e-01,8.997914e-01
1.973839e+00,1.139479e+00,1.060016e-01
1.642267e+00,2.194663e+00,2.578716e-02
1.212049e-01,3.287735e-01,9.606286e-01
1.265646e+00,8.777405e-01,3.239368e-01
1.984551e+00,1.273868e+00,8.462082e-02
2.495624e-01,2.787602e+00,4.994117e-01
1.612783e+00,1.683557e+00,6.895757e-02
1.615168e-01,2.917010e+00,6.211745e-01
1.338653e-01,1.356267e+00,8.352719e-01
6.385321e-01,1.138970e+00,4.860614e-01
1.259091e+00,8.644199e-01,3.384936e-01
2.364785e-01,1.112416e+00,7.739371e-01
1.993476e+00,2.999943e-01,5.490941e-01
1.175933e+00,1.792559e+00,1.241923e-01
8.282981e-01,4.071103e-01,7.169304e-01
1.949008e+00,1.830070e+00,2.961508e-02
1.136549e+00,1.626959e+00,1.584218e-01
1.897172e+00,1.000547e+00,1.475756e-01
8.385520e-01,1.963737e+00,1.901755e-01
1.654005e+00,1.459431e+00,8.761569e-02
9.499285e-01,2.573616e+00,8.107745e-02
3.401361e-01,2.132994e+00,4.795171e-01
8.588317e-01,6.342781e-01,5.813698e-01
1.289697e-01,2.801310e+00,6.985977e-01
1.615039e+00,2.314130e-02,9.630998e-01
2.033520e-01,2.521076e+00,5.985384e-01
3.944497e-01,1.663742e-01,9.324795e-01
1.522199e+00,1.933744e+00,4.781859e-02
1.018245e+00,2.696673e+00,6.528508e-02
1.022998e+00,2.489393e+00,8.010168e-02
9.396349e-01,1.593398e+00,2.289729e-01
1.591942e+00,1.958894e+00,4.855119e-02
1.790337e+00,6.629591e-01,3.052176e-01
1.589328e+00,2.403864e+00,1.998051e-02
1.430849e+00,2.042225e+00,5.160396e-02
1.750186e+00,2.444216e+00,1.627225e-02
4.493212e-01,2.999530e-01,8.754894e-01
2.814230e-01,1.283392e+00,6.979364e-01
1.697118e+00,3.867683e-01,5.181100e-01
7.604419e-01,1.900749e+00,2.342676e-01
1.622588e+00,7.381126e-01,3.054302e-01
5.966335e-01,2.795918e+00,1.882241e-01
1.180602e-01,1.309125e+00,8.561203e-01
6.906838e-01,2.424326e+00,1.884216e-01
3.728600e-01,7.466378e-02,9.732160e-01
1.351276e+00,2.267062e+00,4.305071e-02
1.639670e+00,7.746221e-02,8.818170e-01
1.666357e+00,1.239299e+00,1.245560e-01
1.980916e+00,8.735587e-01,1.800200e-01
1.853106e+00,1.941801e+00,3.135284e-02
1.352062e+00,6.654264e-01,4.087852e-01
1.430388e+00,1.830896e+00,7.107108e-02
1.730698e+00,7.506672e-01,2.703527e-01
1.201033e+00,1.401384e+00,1.852323e-01
8.230525e-01,1.312012e+00,3.428955e-01
1.549673e+00,5.455587e-01,4.334851e-01
1.604800e+00,2.818137e+00,9.724072e-03
1.163405e+00,1.940657e+00,1.050972e-01
6.857910e-01,1.692565e+00,3.156128e-01
1.141091e+00,2.541815e+00,5.592745e-02
1.372283e+00,2.014971e+00,6.221949e-02
1.081544e+00,8.052501e-01,4.168624e-01
1.027644e+00,1.558460e+00,2.064791e-01
1.183859e+00,1.634123e+00,1.421453e-01
1.185998e+00,2.249580e+00,7.212826e-02
1.608986e+00,2.748782e-01,6.377189e-01
1.488284e+00,9.010076e-01,2.600164e-01
1.362272e+00,8.909262e-01,2.971212e-01
1.962496e+00,1.081033e+00,1.234545e-01
1.016004e+00,2.988165e+00,4.820751e-02
6.608994e-01,1.556554e+00,3.562894e-01
1.563910e+00,2.377926e+00,2.511758e-02
1.014711e+00,3.106931e-01,7.336945e-01
1.945389e+00,5.949226e-01,3.161864e-01
8.946503e-01,1.080103e+00,3.789320e-01
1.272872e+00,3.763945e-01,6.187731e-01
8.807945e-01,9.705217e-01,4.264774e-01
1.306822e+00,8.597356e-01,3.234995e-01
1.148001e+00,2.344339e+00,6.670379e-02
5.674018e-01,1.664057e+00,3.941059e-01
3.958047e-01,2.035206e+00,4.491007e-01
1.075611e+00,2.458291e+00,6.901193e-02
8.765215e-01,1.871608e+00,1.909740e-01
5.271305e-01,2.386736e+00,2.821138e-01
7.348063e-01,2.523568e+00,1.601428e-01
1.552655e+00,1.479587e-01,7.933383e-01
2.915054e-01,1.226981e-01,9.597560e-01
1.012912e+00,6.725434e-02,9.277994e-01
5.354617e-01,7.203385e-01,6.783226e-01
4.885842e-01,1.743571e+00,4.255124e-01
1.572374e+00,7.327292e-01,3.179522e-01
8.247204e-01,2.353121e+00,1.401628e-01
3.805376e-01,1.310078e+00,6.019318e-01
1.686219e+00,1.342194e+00,1.109659e-01
1.729687e+00,1.256541e+00,1.137756e-01
1.058524e+00,7.221830e-02,9.304832e-01
1.647311e-01,2.471452e+00,6.711367e-01
6.243309e-01,2.428411e+00,2.204176e-01
1.016445e+00,2.128384e+00,1.146574e-01
1.021798e+00,1.925576e+00,1.399509e-01
1.234613e+00,2.857633e-01,7.079065e-01
9.620458e-01,5.179932e-01,6.078695e-01
1.319354e+00,1.105424e+00,2.327217e-01
7.283891e-01,2.811569e+00,1.297792e-01
1.084281e+00,1.219300e+00,2.686863e-01
1.599319e+00,4.488640e-01,4.909506e-01
1.149660e+00,2.906366e+00,3.609344e-02
3.956533e-01,1.841997e+00,4.777735e-01
1.841638e+00,1.912667e+00,3.184130e-02
2.978796e-01,2.197422e-01,9.421848e-01
1.015152e+00,1.949125e+00,1.414027e-01
1.622433e+00,5.828255e-01,3.840762e-01
4.882701e-01,2.755596e+00,2.560081e-01
1.038048e+00,4.032178e-01,6.589618e-01
1.110339e+00,6.191473e-01,5.019892e-01
1.644902e+00,1.120382e+00,1.555310e-01
1.431102e+00,5.917942e-02,9.175663e-01
1.448281e+00,9.003762e-01,2.760467e-01
7.634882e-01,1.049793e+00,4.477576e-01
1.504100e+00,9.485094e-01,2.398145e-01
8.252298e-01,2.103820e+00,1.732163e-01
7.170877e-01,1.531969e+00,3.329486e-01
1.909073e+00,2.259182e+00,1.005446e-02
9.196634e-01,9.846280e-01,3.983468e-01
1.922744e+00,2.873028e-01,5.704706e-01
8.680482e-01,7.092014e-01,5.433091e-01
1.288582e+00,2.489473e+00,4.373370e-02
1.855916e+00,2.243601e+00,1.661411e-02
1.832581e+00,2.137592e+00,1.968308e-02
1.350458e+00,1.975406e+00,6.505528e-02
1.473019e-01,1.812839e-01,9.708171e-01
1.475527e+00,1.775176e+00,7.625880e-02
8.265870e-01,1.530589e+00,2.850379e-01
1.881422e+00,8.767448e-01,1.962557e-01
1.251941e+00,2.726503e+00,3.339850e-02
6.547263e-01,1.483556e+00,3.803455e-01
3.975464e-01,2.819873e+00,3.248393e-01
8.869696e-01,1.926214e+00,1.789251e-01
2.506632e-01,2.990173e-01,9.342190e-01
1.341546e+00,1.905956e+00,7.396277e-02
4.079840e-01,1.797762e+00,4.841075e-01
6.975289e-01,2.911258e+00,1.291783e-01
7.744663e-01,2.478901e+00,1.409818e-01
4.927879e-01,2.271505e+00,3.297126e-01
5.716774e-01,1.717177e+00,3.673780e-01
9.673856e-01,5.476030e-01,5.896061e-01
1.388742e+00,4.489093e-01,5.362788e-01
1.783288e+00,7.757592e-01,2.535942e-01
1.084454e+00,1.150234e+00,2.844818e-01
2.999575e-01,4.253909e-01,8.779575e-01
9.778019e-01,1.807759e-01,8.377492e-01
1.626443e-01,1.672224e+00,7.657388e-01
1.008289e+00,1.881712e+00,1.536974e-01
2.555035e-01,1.285198e+00,7.149210e-01
1.549627e+00,9.610236e-01,2.228643e-01
1.915799e+00,6.385707e-01,2.955455e-01
1.077811e+00,2.813500e+00,4.639358e-02
1.452404e+00,8.654780e-02,8.820090e-01
1.618589e+00,1.188497e+00,1.458463e-01
1.194612e+00,2.342491e+00,5.524389e-02
1.590709e+00,1.966268e+00,4.175348e-02
8.285577e-01,1.305618e-01,8.981770e-01
1.345852e+00,1.604614e+00,1.159889e-01
1.382998e+00,2.408585e+00,3.281690e-02
1.375210e+00,2.618457e+00,2.728094e-02
1.801681e+00,1.755591e+00,4.443825e-02
3.884126e-01,2.146999e+00,4.345220e-01
4.204756e-01,7.234493e-01,7.388364e-01
2.783237e-01,1.901642e+00,5.890698e-01
7.388853e-01,2.548833e+00,1.541847e-01
7.576345e-01,2.739491e+00,1.277608e-01
5.127410e-01,1.583454e+00,4.443077e-01
1.204377e+00,1.319347e+00,2.095456e-01
1.138099e-01,1.541224e+00,8.392368e-01
1.402557e+00,1.422383e+00,1.372903e-01
4.084778e-01,1.368072e+00,5.714192e-01
1.905749e+00,2.412675e+00,7.937377e-03
1.989137e-01,1.380575e+00,7.588902e-01
3.855586e-01,1.864812e+00,4.910430e-01
1.383675e+00,1.751256e+00,8.756646e-02
8.236842e-01,2.778758e+00,9.820442e-02
6.082874e-01,9.505387e-01,5.666936e-01
1.866457e+00,9.456873e-01,1.749880e-01
1.727971e+00,7.939261e-01,2.544624e-01
1.232504e+00,4.892306e-01,5.480844e-01
3.220239e-01,2.668948e+00,4.268529e-01
2.725386e-01,9.774412e-01,7.651215e-01
1.688963e+00,1.343115e+00,1.037309e-01
1.864825e+00,1.287333e+00,9.038860e-02
4.997642e-01,1.955882e+00,3.784600e-01
1.116339e+00,2.322929e-01,7.732839e-01
4.121919e-01,9.119638e-01,6.895202e-01
9.314887e-01,3.285965e-01,7.328582e-01
1.193323e+00,8.361105e-01,3.699620e-01
1.757277e+00,2.580148e+00,6.905978e-03
8.630769e-01,9.432462e-01,4.458592e-01
2.860527e-01,4.328356e-02,9.856786e-01
1.377400e+00,2.291381e+00,4.080858e-02
1.996339e+00,1.635309e+00,4.111000e-02
1.850754e+00,8.949417e-01,1.879509e-01
1.023860e+00,6.418257e-01,5.162861e-01
2.569986e-01,2.011433e+00,5.986420e-01
1.093776e+00,1.122755e+00,2.906646e-01
6.618614e-01,7.949454e-01,5.894159e-01
1.916638e+00,2.566631e-01,6.116771e-01
1.755713e+00,6.909042e-01,2.951902e-01
1.083240e+00,6.541993e-01,4.912081e-01
1.140277e+00,1.734737e+00,1.386613e-01
1.678177e+00,2.089420e+00,3.026173e-02
1.388998e-01,1.765094e+00,7.787753e-01
1.458845e-01,7.184920e-02,9.876060e-01
8.994956e-01,1.594057e+00,2.386344e-01
1.525509e+00,2.194844e+00,3.576625e-02
1.667529e+00,2.172148e+00,3.093584e-02
2.198677e-01,6.858714e-01,8.567541e-01
1.755312e+00,1.412816e+00,8.802969e-02
1.855575e+00,3.344765e-02,9.409605e-01
1.520762e+00,1.612870e+00,8.697599e-02
1.134645e+00,1.481062e+00,1.831590e-01
3.193556e-01,1.389063e+00,6.410299e-01
7.388271e-01,2.927879e-01,8.058415e-01
1.100494e+00,4.405284e-01,6.166389e-01
1.752959e+00,2.820558e+00,4.613773e-03
1.987698e+00,2.960030e+00,6.730232e-03
1.415978e+00,2.959998e+00,1.460569e-02
1.491981e+00,1.862337e+00,6.295463e-02
1.749675e+00,5.649586e-01,3.698392e-01
7.831246e-01,4.988910e-01,6.726435e-01
6.703745e-01,2.404227e+00,1.957920e-01
8.358105e-01,2.599848e+00,1.103533e-01
6.871098e-01,1.950253e+00,2.561832e-01
6.024406e-01,1.044872e+00,5.348527e-01
1.739420e+00,2.043249e+00,2.968649e-02
7.553165e-01,1.742358e-01,8.743707e-01
3.926880e-01,2.120774e+00,4.357802e-01
1.736430e+00,9.249370e-01,1.937804e-01
1.924349e+00,1.711088e+00,3.626101e-02
4.815014e-01,1.009842e+00,6.162660e-01
1.359665e+00,3.859988e-01,5.926470e-01
8.371376e-01,2.583282e+00,1.161057e-01
1.402483e+00,4.880951e-01,5.092746e-01
7.117607e-01,2.414837e-01,8.359980e-01
1.052478e+00,3.524238e-01,6.889463e-01
7.187055e-01,3.021511e-01,8.053927e-01
1.987222e+00,1.946188e+00,1.740693e-02
1.521110e-01,4.961491e-01,9.310846e-01
1.760559e+00,1.981550e+00,3.530243e-02
1.453811e+00,1.460330e-01,8.108869e-01
8.759149e-01,2.103153e+00,1.565764e-01
1.603141e+00,1.867712e+00,4.765328e-02
1.061985e+00,2.916085e+00,4.849017e-02
1.915228e+00,1.109852e+00,1.196631e-01
3.078375e-01,2.771360e+00,4.290796e-01
1.254149e+00,1.755193e+00,1.137058e-01
1.104872e-01,2.983123e-01,9.717500e-01
1.151508e+00,1.742544e+00,1.344851e-01
1.257130e+00,3.869224e-01,6.166737e-01
1.670353e+00,2.764993e+00,1.226182e-02
1.686348e+00,1.913839e+00,3.336834e-02
1.323232e+00,7.592409e-01,3.684397e-01
5.832765e-01,8.921897e-01,5.880944e-01
6.880888e-01,1.158387e+00,4.535481e-01
1.712174e-01,1.307511e+00,7.974139e-01
1.814222e+00,1.999091e+00,2.849033e-02
1.291019e-01,2.260042e+00,7.500171e-01
4.653784e-01,3.037458e-01,8.726129e-01
1.743379e-01,1.072944e+00,8.319414e-01
1.759318e+00,2.235406e+00,1.814811e-02
1.704495e+00,7.065641e-01,3.018760e-01
1.033180e+00,2.827349e+00,5.096290e-02
1.870271e+00,1.096607e+00,1.358797e-01
9.483512e-01,5.818806e-01,5.772743e-01
3.301846e-01,1.649910e+00,5.815738e-01
1.914330e+00,2.254675e+00,1.475052e-02
1.067969e-01,1.174488e+00,8.807182e-01
7.198695e-01,2.955597e+00,1.201692e-01
1.472817e+00,7.071222e-01,3.494660e-01
1.014304e-01,2.135682e+00,8.083009e-01
1.754504e+00,2.737704e+00,1.118629e-02
1.443560e+00,9.644454e-01,2.466469e-01
1.816980e+00,3.954655e-01,4.878535e-01
1.729571e-01,2.407753e+00,6.640380e-01
5.193935e-01,1.916852e+00,3.727786e-01
1.998307e+00,2.527517e+00,7.462961e-03
5.810660e-01,2.733181e+00,2.060181e-01
1.050859e+00,1.516310e-01,8.512450e-01
1.947491e+00,2.161908e+00,1.636907e-02
1.052974e-01,4.879494e-01,9.496766e-01
5.097222e-01,1.400100e+00,4.848405e-01
8.388754e-01,1.076174e+00,4.060010e-01
8.692263e-01,2.856923e+00,8.218108e-02
1.828891e+00,9.023396e-01,1.981742e-01
1.207978e+00,1.975302e+00,8.713573e-02
1.930915e+00,1.281621e+00,8.035616e-02
1.433368e+00,2.350676e+00,2.591704e-02
1.065415e+00,1.381046e+00,2.330409e-01
1.736262e+00,1.203210e+00,1.273539e-01
1.199449e+00,2.235050e+00,6.540361e-02
6.447927e-01,2.930959e+00,1.487191e-01
9.931589e-01,5.359295e-01,5.801773e-01
1.451214e+00,2.680796e+00,1.674483e-02
9.684347e-01,1.881993e+00,1.605036e-01
9.507188e-01,2.943581e-01,7.593146e-01
1.717789e+00,2.352131e+00,2.019073e-02
1.087190e+00,2.545309e+00,6.512440e-02
1.798711e+00,2.015084e+00,2.358497e-02
5.487721e-01,1.197736e+00,5.239715e-01
2.987141e-01,2.238816e+00,5.180932e-01
5.376440e-01,1.683857e-01,9.128480e-01
1.557641e+00,2.722497e+00,1.707517e-02
1.692326e+00,1.520629e+00,7.993264e-02
1.855317e+00,2.962681e+00,5.122759e-03
4.876150e-01,1.446484e+00,4.947366e-01
3.889987e-01,1.082128e-01,9.594083e-01
8.865046e-01,2.280640e+00,1.321800e-01
1.994911e+00,8.167992e-02,8.495550e-01
1.437535e+00,1.270562e+00,1.636755e-01
3.955327e-01,2.409650e+00,3.873783e-01
6.286708e-01,1.963953e+00,2.897667e-01
7.742275e-01,2.154626e+00,1.885577e-01
7.135382e-01,2.789938e+00,1.368464e-01
3.664624e-01,2.458036e+00,3.987557e-01
1.069146e+00,5.556986e-01,5.457258e-01
4.309517e-01,4.475386e-01,8.299107e-01
3.931398e-01,1.283762e+00,6.122604e-01
1.749707e+00,2.003384e-01,7.029864e-01
1.126621e+00,2.026832e+00,9.942183e-02
1.666197e-01,6.845562e-01,8.962964e-01
1.355492e+00,2.417701e+00,3.604899e-02
1.948809e-01,1.524936e+00,7.394416e-01
1.891177e+00,8.553978e-01,2.030082e-01
1.331974e+00,2.741287e+00,2.522826e-02
8.073755e-01,2.682152e+00,1.156808e-01
8.406227e-01,2.996221e+00,7.693465e-02
2.244653e-01,1.543797e+00,7.085571e-01
1.134012e+00,1.059156e+00,3.030017e-01
5.260922e-01,1.999250e+00,3.480031e-01
1.809045e+00,2.206139e+00,1.448242e-02
1.553733e+00,1.278000e+00,1.376200e-01
1.063037e+00,1.634997e+00,1.736689e-01
9.443651e-01,2.526630e+00,9.249522e-02
8.937501e-01,1.881917e+00,1.844321e-01
5.393773e-01,2.444933e-01,8.753000e-01
8.488777e-01,1.461078e+00,2.884493e-01
7.711241e-01,1.739511e+00,2.626823e-01
1.566815e+00,1.088760e+00,1.819989e-01
1.434552e+00,5.420751e-01,4.623493e-01
1.334718e+00,2.063997e+00,6.274336e-02
7.998524e-01,9.686676e-01,4.594730e-01
1.855035e-01,2.452542e+00,6.315870e-01
1.057269e+00,2.627541e+00,5.904974e-02
5.902949e-01,7.125718e-01,6.555112e-01
1.969039e+00,8.042689e-01,2.116838e-01
1.721968e+00,1.355578e-01,7.902609e-01
7.901879e-01,2.053077e+00,1.974339e-01
3.033727e-01,3.899974e-01,8.860330e-01
1.340848e+00,2.842455e+00,1.987108e-02
9.702680e-01,5.034944e-01,6.141083e-01
1.101137e+00,2.388529e+00,7.422406e-02
1.999473e+00,2.640423e+00,5.262449e-03
1.312382e-01,2.259616e+00,7.424676e-01
9.754078e-01,2.716244e+00,7.208483e-02
1.594376e-01,1.377696e+00,8.034640e-01
6.518322e-01,1.700880e+00,3.287095e-01
3.076150e-01,6.788553e-01,8.037523e-01
1.978903e+00,2.771122e+00,4.816981e-03
2.007104e-01,2.843949e+00,5.650407e-01
1.234101e+00,8.001331e-01,3.770881e-01
1.713708e+00,2.531275e+00,1.529058e-02
1.586551e+00,2.867863e+00,7.026707e-03
5.792200e-01,2.312304e+00,2.578156e-01
1.920721e+00,1.791187e+00,3.421991e-02
7.022641e-01,7.638334e-01,5.851301e-01
1.516193e+00,2.802718e+00,1.331265e-02
1.041718e+00,6.421354e-01,5.108064e-01
1.321963e+00,1.964299e+00,7.046743e-02
1.945230e+00,2.205574e+00,1.518587e-02
1.116416e-01,1.311331e+00,8.640423e-01
1.202947e+00,1.198069e+00,2.288506e-01
7.993632e-01,2.990764e+00,9.486060e-02
1.794885e+00,2.951212e+00,5.041565e-03
3.779856e-01,2.309917e+00,4.137885e-01
1.531245e+00,2.975962e+00,1.250578e-02
1.565163e+00,1.491619e+00,9.277501e-02
1.100268e+00,2.327151e+00,7.702041e-02
1.616397e+00,2.563898e-01,6.653305e-01
6.725706e-01,1.534070e+00,3.617760e-01
2.020953e-01,1.877205e+00,6.856221e-01
1.766948e+00,2.063425e+00,2.894867e-02
5.994777e-01,1.984806e+00,3.056285e-01
1.149876e+00,2.383412e-01,7.623968e-01
4.605591e-01,2.972636e+00,2.573847e-01
4.726199e-01,2.190061e+00,3.517904e-01
2.804334e-01,1.894642e+00,5.870313e-01
1.156088e+00,1.265882e-01,8.631232e-01
1.945359e+00,8.637190e-01,1.867893e-01
1.936061e+00,1.572636e+00,4.923035e-02
1.902661e+00,7.217369e-01,2.525535e-01
1.756114e+00,2.305646e+00,1.563773e-02
5.125315e-01,1.063593e+00,5.757984e-01
1.024705e+00,1.703226e+00,1.736112e-01
1.943776e+00,2.938735e+00,6.340446e-03
3.010915e-01,2.470285e+00,4.751672e-01
1.368915e+00,2.656804e+00,2.421872e-02
1.435172e+00,2.069470e+00,4.853776e-02
1.303172e+00,2.944129e+00,2.628259e-02
1.275167e+00,1.573202e+00,1.337715e-01
6.284971e-01,2.694540e+00,1.780817e-01
1.820752e+00,9.441573e-01,1.782018e-01
6.243017e-01,1.502714e+00,3.915581e-01
1.586961e+00,8.589928e-01,2.532778e-01
1.564098e+00,1.096685e+00,1.796952e-01
1.947916e+00,7.820604e-01,2.179687e-01
1.575300e+00,1.467207e+00,9.662937e-02
1.468225e+00,5.247945e-01,4.576423e-01
1.677280e+00,1.265080e+00,1.203835e-01
1.478555e+00,2.280167e+00,3.221713e-02
1.658772e+00,2.805861e+00,1.007808e-02
6.432789e-01,1.898639e+00,2.922806e-01
1.435568e+00,2.685810e+00,2.300181e-02
6.771875e-01,1.421959e+00,3.833264e-01
9.288625e-01,2.045117e+00,1.489939e-01
8.055922e-01,1.647275e+00,2.669780e-01
8.780614e-01,2.773315e+00,8.823468e-02
2.671476e-01,1.984814e+00,5.913712e-01
8.072101e-01,2.465963e-01,8.167360e-01
1.935712e+00,3.758221e-01,4.811863e-01
4.865718e-01,8.791550e-01,6.551673e-01
7.442725e-01,1.835284e+00,2.598501e-01
1.655534e+00,4.522769e-02,9.314818e-01
1.645844e+00,6.611406e-02,8.942249e-01
3.706336e-01,5.682981e-01,8.119596e-01
5.374399e-01,2.181201e+00,3.145000e-01
7.564444e-01,1.583718e+00,3.000696e-01
1.750101e+00,1.578423e+00,6.312914e-02
2.115548e-01,8.491788e-04,9.995888e-01
1.511646e+00,2.359885e+00,2.788102e-02
4.016030e-01,2.404975e+00,3.748673e-01
1.011356e+00,8.401091e-01,4.333412e-01
1.188617e+00,1.591735e+00,1.500807e-01
4.467013e-01,7.465006e-01,7.181682e-01
1.875540e+00,6.891954e-01,2.795291e-01
1.957336e+00,7.952031e-01,2.116326e-01
1.610870e+00,2.653233e+00,2.359666e-02
1.744582e+00,2.800743e+00,6.031332e-03
1.961504e+00,8.482341e-01,1.915438e-01
1.148313e+00,5.405257e-02,9.374285e-01
2.425262e-01,2.943454e+00,4.884444e-01
1.735313e+00,8.298312e-01,2.330599e-01
3.194439e-01,1.836303e+00,5.546389e-01
1.726840e+00,1.375269e+00,9.534486e-02
1.436655e+00,6.670379e-02,9.099805e-01
1.697416e+00,7.194538e-01,2.952105e-01
1.296028e+00,2.464198e+00,4.033509e-02
1.154164e+00,1.902249e+00,1.168507e-01
1.429000e+00,1.151217e+00,1.995243e-01
9.847618e-01,9.670268e-01,3.921475e-01
4.426041e-01,9.309377e-01,6.568373e-01
3.507313e-01,2.308581e+00,4.442263e-01
7.003188e-01,8.474739e-01,5.552685e-01
7.395280e-01,1.916893e+00,2.450738e-01
1.606334e+00,2.471965e+00,2.140765e-02
1.374269e+00,1.987977e+00,6.634824e-02
1.126742e+00,1.723300e+00,1.451748e-01
2.073854e-01,2.315422e+00,6.200298e-01
1.078836e+00,6.682554e-01,4.847828e-01
1.040767e+00,2.601387e+00,6.434220e-02
1.621777e+00,1.427745e+00,1.015176e-01
2.865123e-01,3.583781e-01,9.053643e-01
6.112279e-01,2.392062e+00,2.314638e-01
1.776481e+00,1.063300e-01,8.279815e-01
8.395267e-01,2.005668e+00,1.873286e-01
3.444465e-01,5.738337e-01,8.218282e-01
6.954656e-01,1.466001e+00,3.561351e-01
2.230529e-01,4.698981e-01,9.032040e-01
5.411680e-01,2.761085e+00,2.256244e-01
4.653804e-01,5.074795e-01,7.867058e-01
1.457683e+00,9.125586e-01,2.619976e-01
1.788378e+00,9.884231e-01,1.710723e-01
1.192421e+00,1.248585e+00,2.237978e-01
7.351132e-01,2.186169e+00,2.015169e-01
4.491008e-01,2.894423e+00,2.730987e-01
1.955231e+00,8.654552e-01,1.825605e-01
2.168047e-01,6.653935e-01,8.679945e-01
3.087942e-01,2.075575e+00,5.249882e-01
2.140080e-01,2.804729e+00,5.428403e-01
1.798381e+00,1.577388e+00,5.965015e-02
9.338826e-01,1.661654e+00,2.084041e-01
8.727657e-01,1.588997e+00,2.541371e-01
1.551705e+00,5.316482e-01,4.380923e-01
4.142867e-01,1.015045e+00,6.588510e-01
1.808354e+00,8.050644e-01,2.376034e-01
4.141076e-01,2.767061e+00,3.136481e-01
1.161829e+00,2.945509e+00,3.495981e-02
1.650572e+00,1.171618e+00,1.442893e-01
1.425706e+00,1.951179e+00,6.226467e-02
1.198852e+00,1.453149e+00,1.761352e-01
1.626402e+00,2.746864e+00,8.513161e-03
3.550162e-01,1.461266e+00,6.019263e-01
1.363591e+00,2.172215e+00,5.449393e-02
1.444699e+00,1.740796e+00,8.391941e-02
1.251194e-01,1.248590e-02,9.966872e-01
8.034661e-01,2.558449e+00,1.249323e-01
1.426094e+00,2.773128e+00,1.773577e-02
8.245263e-01,2.723568e+00,1.083369e-01
1.570279e+00,2.983663e+00,1.492342e-02
1.875958e+00,2.989625e+00,3.604796e-03
1.456804e+00,1.540438e+00,1.094198e-01
1.286842e+00,1.233094e+00,2.129123e-01
9.701249e-01,7.807670e-01,4.759877e-01
1.875888e-01,2.479531e+00,6.282584e-01
6.809426e-01,4.697420e-01,7.231694e-01
1.069167e+00,5.851839e-01,5.355554e-01
1.370446e+00,2.853237e+00,1.615251e-02
8.520341e-01,2.638511e+00,1.044357e-01
6.710839e-01,2.043389e-02,9.893788e-01
4.935261e-01,1.295688e+00,5.232381e-01
1.690472e+00,9.978992e-03,9.789196e-01
1.925742e+00,1.515580e+00,5.156020e-02
1.514565e+00,2.568636e-01,6.747537e-01
1.732393e+00,6.679491e-01,3.149882e-01
1.266595e+00,2.394834e+00,4.591285e-02
