lambda,t,N
7.362676e-01,5.517954e-01,6.661309e+05
6.865968e-01,6.915399e+00,8.668228e+03
3.674075e-01,7.010228e+00,7.610734e+04
9.583469e-01,8.131018e+00,4.128874e+02
2.252909e-01,8.323006e+00,1.533401e+05
3.670155e-01,5.330641e+00,1.413625e+05
3.372967e-01,9.149205e+00,4.568449e+04
3.891880e-01,4.818509e+00,1.533081e+05
5.404665e-01,2.051898e+00,3.298945e+05
6.048559e-01,1.196122e+00,4.850607e+05
3.333833e-01,6.989082e+00,9.729154e+04
2.597404e-01,2.407318e+00,5.351129e+05
9.311756e-01,9.306482e+00,1.723524e+02
8.357695e-02,6.809411e+00,5.660291e+05
2.909683e-01,6.923335e+00,1.333910e+05
1.556774e-01,2.497313e+00,6.778867e+05
6.473167e-01,2.488220e+00,1.997545e+05
9.260769e-01,1.036227e+00,3.830360e+05
3.469393e-01,7.148860e+00,8.372478e+04
6.849163e-01,3.962154e+00,6.628819e+04
2.978410e-01,2.839454e+00,4.292543e+05
7.667020e-01,9.188284e+00,8.720401e+02
1.272423e-01,7.813911e+00,3.699970e+05
7.789495e-01,1.337685e+00,3.527522e+05
5.642398e-01,4.369956e+00,8.494910e+04
1.737046e-01,7.348048e-01,8.801711e+05
1.752237e-01,4.806372e+00,4.307661e+05
1.663665e-01,9.340443e+00,2.114141e+05
5.140502e-01,6.971604e+00,2.777125e+04
3.625590e-01,6.773374e+00,8.579901e+04
8.277405e-02,4.922480e+00,6.653423e+05
7.921046e-02,2.591078e+00,8.144514e+05
4.880258e-01,7.793147e+00,2.229803e+04
9.413868e-01,2.594754e+00,8.692866e+04
2.369490e-01,9.611882e-01,7.963212e+05
9.355913e-02,2.779742e+00,7.709974e+05
7.116220e-01,5.131176e+00,2.595326e+04
8.670627e-02,6.241572e+00,5.820590e+05
9.904988e-01,7.562097e+00,5.585042e+02
4.786343e-01,5.428260e+00,7.441102e+04
2.444206e-01,3.913354e+00,3.842337e+05
6.126679e-01,9.642555e+00,2.718476e+03
6.453326e-01,7.966928e+00,5.849974e+03
2.527964e-01,6.747484e+00,1.816379e+05
3.116078e-01,4.722418e+00,2.295711e+05
3.715540e-01,8.544430e-01,7.279873e+05
9.362951e-01,9.001927e+00,2.185579e+02
7.413021e-02,9.592950e+00,4.910903e+05
7.276167e-01,1.626798e+00,3.061484e+05
4.828295e-01,1.017919e+00,6.117197e+05
1.287671e-01,4.638140e-01,9.420245e+05
1.134992e-01,7.295531e+00,4.369060e+05
7.188654e-01,6.911909e+00,6.951957e+03
1.859256e-01,6.645767e+00,2.906550e+05
4.702265e-01,6.280679e+00,5.216509e+04
8.942591e-01,8.376623e+00,5.581564e+02
3.234381e-01,9.850764e+00,4.133224e+04
5.965139e-01,3.705516e+00,1.096576e+05
8.175771e-01,5.938596e+00,7.787310e+03
4.039640e-01,4.359139e+00,1.718840e+05
8.565085e-02,4.838681e+00,6.607121e+05
8.295034e-01,8.544226e+00,8.355130e+02
9.118605e-01,1.830883e+00,1.883393e+05
9.937461e-01,2.590813e+00,7.618351e+04
7.880479e-01,4.894333e+00,2.113195e+04
6.089228e-01,9.770128e+00,2.607786e+03
2.569299e-01,7.674089e+00,1.392196e+05
5.863838e-01,5.266558e+00,4.558282e+04
5.605749e-01,7.445536e-01,6.587718e+05
8.457481e-01,7.827019e+00,1.333849e+03
6.676978e-01,2.806079e+00,1.535679e+05
6.917592e-01,4.912410e-01,7.118981e+05
4.861271e-01,3.663019e-01,8.368845e+05
5.311851e-02,5.333910e+00,7.532716e+05
1.185615e-01,4.085603e+00,6.160697e+05
9.301041e-01,4.177479e-01,6.780400e+05
4.631507e-02,9.462928e+00,6.451476e+05
9.881692e-01,8.984741e+00,1.393608e+02
5.000715e-01,2.626082e+00,2.689503e+05
6.400558e-01,4.760217e+00,4.751050e+04
4.576691e-01,3.425629e+00,2.085025e+05
6.610288e-01,4.139825e+00,6.479390e+04
7.998084e-01,8.733005e+00,9.259127e+02
9.757669e-01,8.357749e+00,2.872336e+02
5.442165e-01,6.671358e+00,2.649861e+04
9.440858e-01,8.466812e+00,3.376850e+02
4.790697e-01,1.120294e+00,5.846750e+05
5.566877e-01,5.777427e+00,4.010628e+04
8.461699e-01,6.460306e+00,4.225928e+03
8.787374e-01,1.724898e+00,2.196472e+05
1.619002e-02,1.591025e+00,9.745702e+05
3.379894e-01,1.450956e+00,6.123767e+05
8.583888e-01,3.248151e+00,6.153334e+04
3.442711e-01,1.454019e+00,6.061810e+05
2.333486e-01,7.518371e+00,1.730108e+05
5.618172e-01,3.219839e+00,1.638243e+05
6.407760e-01,4.062583e+00,7.403587e+04
7.344079e-01,1.475343e+00,3.384078e+05
3.539765e-01,4.121136e+00,2.325186e+05
3.501399e-01,2.868577e+00,3.662632e+05
5.351329e-02,4.458831e+00,7.877246e+05
8.298303e-02,3.401037e+00,7.541015e+05
6.202734e-01,5.873825e+00,2.616384e+04
8.613870e-01,8.630555e-01,4.754827e+05
7.640348e-01,8.731214e+00,1.267193e+03
8.673533e-01,2.247643e+00,1.423452e+05
4.529149e-01,2.155541e+00,3.767111e+05
3.252842e-01,1.848772e+00,5.480567e+05
5.492931e-02,4.485709e+00,7.816119e+05
1.302332e-01,9.958074e+00,2.733857e+05
2.324763e-01,9.739797e-01,7.973774e+05
4.223535e-01,9.409786e+00,1.879328e+04
4.838492e-01,3.252145e+00,2.073083e+05
6.763805e-01,9.635507e-01,5.211450e+05
4.676241e-01,2.391143e-01,8.942091e+05
4.242948e-01,1.554635e+00,5.170460e+05
2.431770e-01,4.268551e+00,3.541575e+05
3.634583e-01,1.318287e+00,6.193142e+05
3.992772e-01,9.084530e+00,2.658932e+04
8.265749e-01,3.411043e+00,5.963680e+04
5.903129e-01,8.253511e+00,7.656854e+03
2.900650e-01,2.857396e+00,4.365596e+05
3.464352e-01,2.141175e-01,9.285066e+05
4.395037e-01,1.215941e-01,9.479618e+05
8.633087e-01,6.608433e-01,5.652361e+05
4.865967e-01,9.138255e+00,1.171782e+04
6.726749e-01,9.006671e+00,2.337761e+03
4.132939e-01,7.703407e+00,4.142912e+04
8.092623e-01,7.484533e+00,2.341531e+03
3.597785e-01,7.730448e+00,6.196107e+04
1.845621e-01,5.459028e+00,3.651198e+05
2.691681e-01,4.771165e+00,2.768594e+05
4.678601e-01,8.847130e+00,1.593529e+04
7.054865e-01,6.859990e+00,7.909981e+03
6.678538e-01,4.470282e+00,5.051450e+04
9.902004e-01,2.637553e-01,7.701495e+05
2.460841e-01,4.790065e+00,3.076604e+05
4.851415e-01,3.481511e+00,1.846995e+05
2.400276e-01,3.653640e+00,4.160398e+05
7.755407e-01,3.972569e+00,4.591841e+04
1.317750e-01,6.593768e+00,4.194153e+05
9.384102e-01,8.195585e+00,4.570033e+02
8.516560e-01,3.664940e+00,4.410122e+04
2.529572e-01,4.139042e+00,3.509889e+05
3.848056e-01,4.001634e+00,2.144130e+05
2.703523e-01,2.347751e+00,5.300839e+05
8.597251e-01,1.195728e+00,3.577226e+05
6.482979e-02,6.633518e+00,6.504768e+05
6.416580e-01,4.463524e+00,5.703694e+04
2.756317e-01,1.711266e+00,6.239538e+05
4.882099e-02,7.230164e+00,7.025886e+05
2.585837e-01,7.781056e-01,8.177444e+05
5.034993e-01,3.513578e+00,1.704891e+05
9.961770e-01,8.000748e+00,3.456232e+02
1.361810e-01,5.794445e+00,4.542564e+05
4.398425e-01,4.751041e+00,1.237231e+05
5.723685e-01,1.291410e+00,4.775138e+05
9.168056e-01,1.788022e+00,1.941219e+05
6.998639e-01,4.250579e+00,5.105627e+04
5.532816e-01,7.091521e+00,1.976964e+04
7.865531e-01,2.987157e+00,9.541133e+04
5.499808e-02,8.668793e+00,6.207872e+05
6.528121e-01,4.317325e+00,5.970125e+04
4.211129e-01,8.788880e+00,2.469609e+04
2.409319e-01,1.548035e+00,6.886852e+05
2.852714e-01,6.857999e+00,1.413677e+05
7.081198e-01,8.755887e+00,2.028991e+03
8.826925e-01,1.406706e+00,2.888959e+05
6.964331e-01,6.205157e+00,1.328025e+04
3.426857e-01,6.513799e+00,1.072937e+05
8.973205e-01,7.298797e+00,1.431031e+03
9.007534e-01,8.815772e+00,3.559086e+02
1.867297e-01,9.625735e+00,1.657274e+05
7.788156e-01,8.896339e+00,9.793636e+02
8.581562e-01,2.576708e+00,1.095671e+05
9.171091e-01,9.842798e+00,1.201321e+02
6.180981e-01,7.976219e+00,7.225886e+03
4.760588e-01,3.443389e+00,1.941244e+05
2.742537e-01,3.131454e+00,4.236648e+05
4.134530e-01,3.082473e+00,2.795826e+05
7.271081e-01,7.556953e+00,4.108399e+03
9.477595e-01,1.682380e-02,9.841815e+05
8.509422e-01,1.593011e+00,2.578029e+05
8.306468e-01,8.905128e+00,6.130794e+02
2.150624e-01,5.990288e+00,2.757430e+05
3.488468e-01,6.025205e-01,8.104324e+05
2.626157e-01,8.444456e+00,1.088650e+05
4.507801e-01,9.098874e+00,1.654632e+04
3.024733e-02,5.083436e+00,8.574775e+05
7.196440e-01,2.103776e+00,2.200347e+05
2.262814e-01,5.123421e+00,3.136948e+05
2.697941e-01,8.199889e+00,1.094506e+05
9.995865e-01,2.441975e+00,8.707674e+04
1.563179e-01,6.438113e+00,3.655354e+05
4.215186e-01,9.688692e+00,1.684057e+04
5.113900e-01,8.956065e+00,1.025446e+04
9.591529e-01,2.173941e+00,1.242895e+05
5.755545e-02,2.172769e+00,8.824486e+05
5.712977e-01,9.886792e+00,3.523495e+03
4.576518e-01,5.603720e+00,7.695360e+04
3.441696e-02,4.558885e+00,8.547870e+05
1.938914e-01,9.009990e+00,1.743031e+05
6.436030e-01,8.663825e+00,3.787444e+03
6.902457e-01,2.955025e+00,1.300686e+05
4.809379e-01,1.090879e-01,9.488880e+05
8.402195e-01,5.200118e+00,1.266085e+04
7.150124e-01,3.672760e+00,7.236236e+04
7.197749e-01,7.688633e-01,5.749866e+05
6.470266e-01,9.614184e+00,1.987988e+03
7.536021e-01,3.833460e+00,5.563719e+04
7.805978e-01,8.379974e+00,1.442483e+03
1.654319e-01,1.683248e+00,7.569464e+05
5.480271e-01,1.168778e+00,5.270171e+05
6.186348e-01,6.221099e+00,2.130980e+04
7.295611e-01,9.103414e+00,1.305072e+03
7.157488e-01,2.431305e+00,1.754846e+05
4.581682e-02,3.243546e+00,8.619061e+05
4.036060e-01,4.460502e+00,1.652517e+05
4.067861e-01,3.869470e+00,2.072050e+05
8.645913e-01,4.619203e+00,1.843097e+04
4.562306e-01,3.913936e+00,1.676868e+05
4.496627e-01,6.829501e+00,4.637606e+04
4.092665e-01,9.567574e+00,1.992684e+04
7.714191e-01,3.824541e-01,7.445074e+05
4.721027e-02,3.745685e+00,8.379182e+05
4.345306e-01,5.150564e+00,1.066633e+05
8.026692e-02,7.911654e+00,5.299121e+05
3.183031e-01,2.103436e+00,5.119491e+05
6.036697e-01,9.451514e+00,3.327304e+03
8.366905e-01,5.176438e+00,1.315338e+04
1.647812e-01,8.106796e+00,2.629353e+05
9.390613e-01,9.376395e+00,1.499798e+02
3.853443e-01,1.183834e+00,6.336976e+05
2.967026e-01,7.343158e+00,1.131847e+05
2.754789e-01,9.369982e+00,7.568066e+04
3.362021e-02,4.391045e+00,8.627521e+05
8.901950e-01,1.915622e+00,1.817221e+05
4.137750e-01,4.155731e+00,1.791489e+05
4.258942e-01,5.039069e+00,1.169381e+05
8.585566e-01,8.258643e+00,8.329704e+02
3.470272e-01,7.898700e+00,6.450171e+04
9.951124e-01,3.569375e+00,2.866926e+04
7.290808e-01,4.356950e+00,4.172861e+04
3.356977e-01,9.564728e+00,4.032201e+04
1.090486e-01,2.645806e+00,7.493708e+05
1.805345e-01,5.262733e+00,3.867005e+05
1.426198e-01,4.879920e-01,9.327694e+05
2.525946e-01,1.980335e+00,6.063960e+05
5.574280e-02,4.803673e+00,7.650836e+05
4.086084e-01,3.739024e+00,2.170133e+05
3.081775e-01,4.344087e+00,2.621732e+05
3.131867e-01,4.917666e+00,2.143494e+05
9.967223e-01,4.535079e+00,1.088669e+04
1.894294e-01,3.058876e+00,5.602115e+05
9.332839e-01,3.018248e+00,5.979208e+04
5.605657e-01,2.790439e+00,2.092502e+05
6.687471e-01,6.337848e+00,1.443041e+04
5.089840e-01,6.414277e+00,3.820593e+04
3.174117e-02,4.324905e+00,8.717282e+05
9.352194e-01,7.781355e+00,6.910667e+02
1.678070e-01,1.982676e+00,7.169804e+05
4.893092e-01,6.354450e+00,4.463259e+04
9.514717e-01,4.037659e+00,2.145669e+04
3.954848e-01,3.911530e+00,2.128961e+05
4.752916e-01,4.052111e+00,1.457395e+05
5.035840e-01,8.922744e+00,1.118310e+04
1.773446e-01,7.246268e+00,2.766267e+05
8.411331e-01,2.490198e-01,8.110231e+05
5.471851e-01,3.472933e+00,1.495182e+05
5.818346e-01,2.638645e+00,2.154008e+05
6.685445e-01,6.286217e+00,1.495640e+04
6.671825e-01,8.385378e+00,3.717971e+03
9.249773e-01,8.556722e+00,3.653066e+02
2.709034e-01,3.252673e+00,4.143019e+05
7.260651e-01,3.069418e+00,1.076793e+05
6.566225e-01,1.066145e+00,4.965580e+05
7.541806e-02,9.383745e+00,4.927744e+05
4.606876e-01,7.637784e+00,2.963995e+04
5.483289e-01,6.261661e+00,3.227541e+04
5.953510e-01,7.192070e+00,1.381769e+04
6.108217e-01,5.689062e+00,3.096175e+04
1.557822e-01,1.477903e+00,7.943500e+05
1.469929e-02,8.129123e+00,8.873708e+05
8.161439e-01,5.863503e+00,8.350261e+03
9.606223e-01,2.409827e+00,9.877271e+04
6.479259e-01,7.563677e-01,6.125834e+05
9.701163e-01,4.388772e+00,1.415596e+04
8.783349e-01,9.183448e-02,9.225060e+05
7.495430e-01,3.026234e+00,1.034888e+05
7.855221e-01,8.703106e-03,9.931868e+05
9.843501e-01,6.196242e+00,2.244503e+03
9.412916e-01,5.732637e+00,4.534309e+03
2.987526e-01,3.880419e-01,8.905389e+05
4.222446e-01,6.277603e+00,7.060291e+04
5.434747e-01,9.075025e+00,7.211728e+03
8.871148e-01,3.677761e+00,3.828887e+04
6.513506e-01,2.490307e+00,1.974909e+05
8.265346e-01,1.727824e-01,8.669182e+05
1.058361e-01,9.555983e+00,3.637212e+05
2.516684e-01,5.068298e+00,2.792829e+05
1.606566e-01,5.467362e+00,4.154604e+05
1.937414e-01,9.206244e+00,1.680270e+05
6.057746e-01,5.220630e+00,4.231876e+04
4.389176e-01,1.986859e+00,4.180863e+05
6.706677e-01,2.803788e+00,1.525275e+05
9.856737e-01,4.890908e+00,8.060021e+03
8.758136e-01,4.928870e+00,1.334289e+04
6.513132e-01,7.023211e+00,1.031341e+04
7.561000e-01,2.839452e+00,1.168447e+05
4.892655e-01,7.368419e+00,2.718438e+04
7.847780e-01,1.082279e+00,4.276935e+05
7.654314e-01,3.332449e+00,7.802224e+04
4.314299e-01,9.047472e+00,2.017421e+04
5.233888e-01,1.451002e-01,9.268683e+05
2.818639e-01,4.577949e+00,2.751721e+05
4.750956e-01,9.756828e+00,9.701975e+03
9.490234e-01,1.068950e+00,3.625988e+05
7.714100e-01,6.769519e+00,5.396124e+03
8.274753e-01,7.350750e+00,2.282317e+03
9.083381e-01,7.468278e+00,1.132054e+03
6.172863e-01,6.334432e+00,2.003733e+04
3.201201e-01,4.695087e+00,2.224636e+05
6.150935e-01,7.357099e+00,1.083143e+04
3.432735e-01,8.500828e+00,5.403579e+04
2.379592e-01,1.205212e+00,7.506684e+05
4.227750e-01,6.300623e+00,6.968668e+04
7.613635e-02,3.684357e+00,7.553958e+05
5.463676e-01,4.391607e+00,9.076953e+04
3.115584e-01,7.429905e+00,9.878110e+04
9.213555e-01,9.081660e-01,4.331186e+05
8.023977e-01,5.727123e+00,1.009787e+04
6.711490e-01,9.882082e+00,1.317065e+03
3.381919e-01,8.128067e+00,6.400164e+04
6.429045e-01,3.706057e-01,7.879946e+05
1.707760e-01,6.127091e+00,3.512138e+05
9.808800e-01,4.508139e+00,1.201087e+04
2.096377e-01,7.417612e+00,2.111870e+05
7.904749e-01,2.199852e+00,1.757086e+05
7.011423e-01,7.993389e+00,3.681249e+03
1.699233e-01,5.533988e+00,3.904898e+05
9.219274e-01,5.989676e+00,3.997659e+03
1.373300e-01,1.825078e+00,7.783041e+05
6.675764e-01,9.887199e+00,1.359742e+03
2.577844e-01,5.820892e+00,2.230107e+05
5.832306e-01,2.111105e+00,2.919242e+05
9.620364e-01,4.454293e+00,1.377097e+04
6.761496e-01,2.533122e+00,1.803656e+05
2.093250e-01,3.775955e+00,4.536625e+05
2.301053e-01,9.338219e+00,1.166271e+05
3.578455e-01,5.237249e+00,1.534891e+05
8.143695e-01,7.560103e+00,2.119199e+03
5.163117e-01,9.924826e+00,5.950358e+03
6.155806e-01,8.559275e-01,5.904370e+05
5.211565e-01,7.636758e+00,1.868665e+04
7.818195e-01,4.605360e+00,2.730842e+04
3.574718e-02,9.945013e+00,7.008186e+05
5.688123e-01,4.994215e+00,5.838065e+04
9.477582e-01,2.370032e-01,7.988184e+05
4.629616e-01,1.404106e+00,5.220212e+05
8.750670e-01,2.567643e+00,1.057307e+05
5.325010e-01,7.695454e+00,1.660856e+04
2.118071e-01,3.507197e+00,4.757565e+05
9.533350e-01,5.200120e+00,7.030786e+03
7.800312e-01,5.212387e+00,1.714885e+04
3.285084e-01,5.047514e-01,8.472029e+05
9.226451e-01,1.241352e-01,8.917827e+05
1.657284e-01,9.993088e+00,1.908747e+05
8.982790e-01,3.700357e+00,3.601021e+04
6.963484e-01,2.066518e+00,2.371609e+05
2.942569e-01,2.676210e+00,4.549838e+05
6.791705e-01,4.787139e-01,7.224346e+05
9.152802e-01,3.642984e+00,3.563772e+04
5.567255e-01,2.560860e+00,2.403412e+05
8.818366e-01,4.344778e+00,2.167959e+04
9.975317e-01,9.205127e+00,1.028328e+02
1.867839e-01,8.918799e+00,1.890227e+05
9.003039e-02,7.853953e+00,4.930748e+05
2.267969e-01,4.721377e+00,3.427364e+05
3.040581e-01,2.495366e+00,4.682579e+05
2.751287e-01,3.398930e+00,3.925297e+05
8.494241e-01,8.993084e+00,4.813372e+02
3.413780e-01,3.318002e+00,3.221646e+05
4.281391e-01,8.056134e+00,3.177275e+04
1.247078e-01,9.330847e+00,3.123504e+05
1.131606e-01,5.341046e+00,5.464044e+05
3.163716e-01,1.740063e+00,5.766576e+05
5.173978e-01,1.219469e+00,5.320857e+05
3.318723e-01,1.198094e+00,6.719211e+05
7.890024e-01,1.161460e+00,3.999585e+05
1.832992e-01,2.791490e+00,5.994888e+05
5.093413e-01,2.811635e+00,2.388113e+05
2.201799e-01,6.704577e+00,2.285014e+05
7.792919e-01,1.881143e+00,2.308564e+05
9.207715e-01,2.705353e+00,8.282608e+04
6.473629e-01,1.357605e+00,4.152548e+05
1.242612e-01,9.464556e-01,8.890447e+05
5.036536e-01,3.725589e+00,1.531394e+05
5.971583e-01,4.625834e+00,6.314288e+04
3.705331e-01,8.782831e+00,3.860670e+04
4.466171e-01,9.799089e+00,1.257002e+04
9.264209e-01,3.916821e+00,2.655268e+04
2.346540e-01,6.856421e+00,2.001103e+05
1.199708e-01,3.093337e+00,6.899679e+05
4.492163e-01,4.516843e+00,1.314617e+05
2.826071e-01,2.694256e+00,4.670048e+05
2.109691e-01,1.661046e+00,7.043856e+05
6.151635e-01,9.529561e+00,2.844868e+03
2.578951e-02,8.615293e+00,8.007678e+05
2.043912e-02,4.589477e+00,9.104604e+05
2.860330e-01,5.463180e+00,2.095800e+05
2.015855e-01,1.300739e+00,7.693493e+05
4.339566e-01,7.801353e-01,7.128068e+05
3.873989e-01,7.462250e+00,5.552801e+04
3.707913e-01,3.351760e+00,2.885741e+05
2.730126e-02,1.099574e+00,9.704264e+05
7.369286e-01,4.384185e+00,3.952461e+04
7.665820e-01,9.641508e+00,6.167746e+02
4.337555e-01,8.999003e+00,2.017387e+04
8.081573e-01,4.713411e+00,2.216639e+04
4.759249e-01,2.744277e-01,8.775626e+05
2.963959e-01,1.662058e+00,6.110190e+05
6.607378e-01,3.066347e+00,1.318551e+05
7.903458e-01,6.700891e+00,5.011493e+03
6.648908e-01,9.020667e+00,2.484313e+03
2.610140e-01,3.716241e+00,3.790865e+05
7.418817e-01,3.190347e-01,7.892391e+05
1.155968e-01,7.144619e+00,4.378428e+05
9.082613e-01,4.694923e+00,1.406287e+04
4.540356e-01,8.536636e+00,2.073491e+04
8.894950e-01,8.478701e+00,5.304622e+02
6.436967e-01,9.316853e+00,2.485635e+03
6.992394e-01,9.487089e+00,1.315226e+03
3.772593e-01,4.182153e+00,2.064378e+05
6.211446e-01,1.338725e+00,4.353776e+05
8.661540e-01,5.897863e+00,6.045401e+03
8.358916e-01,3.779085e+00,4.247220e+04
4.672312e-01,1.107429e+00,5.960531e+05
7.887145e-01,3.072334e-01,7.848054e+05
2.816981e-01,6.039483e+00,1.824442e+05
3.263763e-01,8.519509e-01,7.572540e+05
6.365849e-01,4.820099e+00,4.649538e+04
2.271090e-01,8.883360e+00,1.329887e+05
8.535316e-01,1.141136e+00,3.775715e+05
4.677762e-02,9.076183e+00,6.540561e+05
3.554392e-01,3.230131e+00,3.172341e+05
5.301819e-01,4.637474e+00,8.554569e+04
9.517953e-01,2.949771e-01,7.552112e+05
2.398452e-01,9.441228e+00,1.038889e+05
3.507437e-01,7.311500e-01,7.737966e+05
5.072072e-01,3.083994e+00,2.092503e+05
4.186584e-01,5.086967e+00,1.188727e+05
8.604621e-01,4.531784e+00,2.025347e+04
3.848005e-01,2.482824e+00,3.846613e+05
5.435416e-01,6.127135e+00,3.578048e+04
2.847458e-01,7.280031e+00,1.258130e+05
4.204269e-01,3.896141e+00,1.943602e+05
1.553483e-01,9.242457e+00,2.379250e+05
2.476198e-01,6.070433e-02,9.850808e+05
1.167693e-01,3.580838e+00,6.582754e+05
2.398375e-01,3.088816e+00,4.767257e+05
4.969115e-01,7.321245e+00,2.630462e+04
9.870705e-01,3.933747e-01,6.782166e+05
5.296594e-01,8.410359e+00,1.162467e+04
8.582137e-01,2.155924e+00,1.571989e+05
3.243396e-01,6.584577e+00,1.181690e+05
7.527572e-01,9.019253e+00,1.125747e+03
3.876642e-01,6.315249e+00,8.644940e+04
7.744420e-01,9.401393e+00,6.886111e+02
7.617051e-01,8.200504e+00,1.937483e+03
8.636309e-01,4.659684e-01,6.686967e+05
2.391114e-01,1.256241e+00,7.405355e+05
5.693983e-01,7.579546e+00,1.335612e+04
3.869278e-02,7.641438e+00,7.440340e+05
2.462926e-01,9.464781e+00,9.718824e+04
4.725621e-01,2.562139e+00,2.979678e+05
7.981567e-01,4.408209e+00,2.964561e+04
2.769660e-01,5.686498e+00,2.070145e+05
1.937973e-01,1.300987e+00,7.771454e+05
8.294087e-01,9.065426e+00,5.427058e+02
4.714562e-01,4.976090e+00,9.575058e+04
7.368562e-01,8.171543e+00,2.426629e+03
2.280170e-01,5.319151e+00,2.973466e+05
3.126635e-01,5.329873e+00,1.889153e+05
3.141837e-01,1.088541e+00,7.103469e+05
7.635531e-01,4.139969e+00,4.237970e+04
1.578965e-01,2.170865e+00,7.098000e+05
9.978343e-01,6.421876e+00,1.648370e+03
4.627884e-01,6.246495e+00,5.553149e+04
9.147248e-01,1.149106e+00,3.495474e+05
3.001083e-01,9.189607e+00,6.342626e+04
2.699663e-01,8.030867e+00,1.143989e+05
3.866553e-01,3.632257e+00,2.455067e+05
5.697025e-01,5.140904e+00,5.346192e+04
1.151185e-01,9.474182e+00,3.359968e+05
2.474237e-01,5.990235e+00,2.271543e+05
2.674343e-01,2.207722e+00,5.540942e+05
9.390800e-02,2.464370e+00,7.934029e+05
2.348354e-02,2.220238e-01,9.947997e+05
5.926633e-01,1.387090e+00,4.395177e+05
8.813332e-01,7.637395e+00,1.193232e+03
3.418522e-01,6.643621e+00,1.031949e+05
4.540258e-01,9.767207e+00,1.186023e+04
3.465724e-01,6.619007e+00,1.008657e+05
6.159504e-01,1.401912e+00,4.216801e+05
7.972996e-01,1.160275e+00,3.964969e+05
1.673231e-01,5.208583e+00,4.183167e+05
6.789997e-01,8.504104e+00,3.106420e+03
3.332408e-01,6.463889e+00,1.160155e+05
9.418536e-01,5.562839e+00,5.303543e+03
9.651314e-02,4.442857e+00,6.512941e+05
6.796559e-01,9.343083e+00,1.746604e+03
8.365726e-01,9.122752e+00,4.847661e+02
2.638880e-01,7.320335e+00,1.448946e+05
2.696972e-01,9.782359e+00,7.148452e+04
2.913939e-01,3.200412e-01,9.109584e+05
4.281542e-01,5.472271e-01,7.911264e+05
7.714800e-01,3.579319e+00,6.320496e+04
4.675646e-01,2.337495e+00,3.352329e+05
6.099919e-01,4.821992e+00,5.279305e+04
9.464355e-01,8.898454e+00,2.200153e+02
9.922617e-01,9.316435e+00,9.665701e+01
9.707634e-01,3.474336e-01,7.137119e+05
9.608748e-01,1.623701e+00,2.100997e+05
4.547009e-01,6.000092e+00,6.533369e+04
5.383479e-01,6.876470e-01,6.906008e+05
7.503116e-01,4.119997e+00,4.544370e+04
6.023169e-01,2.028777e+00,2.946501e+05
4.070361e-01,5.280537e+00,1.165577e+05
7.568793e-01,6.288512e+00,8.568654e+03
9.502851e-02,8.584566e+00,4.422948e+05
6.799903e-01,8.586069e+00,2.913373e+03
6.027931e-01,5.931540e+00,2.800167e+04
1.169792e-01,5.067739e+00,5.527662e+05
3.626979e-01,9.397728e+00,3.308960e+04
4.561596e-01,9.711584e-02,9.566666e+05
8.039101e-01,1.266756e+00,3.611877e+05
1.116700e-01,5.171627e+00,5.612911e+05
6.724843e-02,4.530288e+00,7.373779e+05
4.960911e-01,9.312677e-01,6.300264e+05
9.149017e-01,6.844410e+00,1.907499e+03
1.886470e-01,8.066429e+00,2.183387e+05
3.653313e-02,7.093890e+00,7.716980e+05
4.629896e-01,8.384019e+00,2.061547e+04
1.452878e-01,1.097169e-01,9.841859e+05
2.877126e-01,2.183799e-02,9.937366e+05
6.622428e-01,8.444443e+00,3.726553e+03
9.637791e-02,4.670264e+00,6.375578e+05
5.964529e-01,6.878054e+00,1.653237e+04
2.059451e-01,7.741845e+00,2.030313e+05
5.902335e-02,3.112031e+00,8.322000e+05
3.413349e-01,6.003948e+00,1.288177e+05
5.496774e-01,6.019637e-01,7.182872e+05
4.134498e-01,3.798791e+00,2.079184e+05
6.809568e-01,2.251039e+00,2.159172e+05
4.889701e-01,4.640888e+00,1.033891e+05
8.442986e-01,4.377698e+00,2.482052e+04
1.821973e-01,4.270816e+00,4.592634e+05
6.813425e-01,5.651281e+00,2.126999e+04
9.370699e-01,4.240542e+00,1.880403e+04
8.272434e-01,3.403103e+00,5.989309e+04
9.504223e-01,4.063651e+00,2.102202e+04
4.566414e-01,7.280919e+00,3.598081e+04
9.275406e-01,7.497955e-01,4.988421e+05
9.173784e-02,9.601265e+00,4.144515e+05
4.368572e-01,2.701945e+00,3.071669e+05
4.869791e-01,5.787611e+00,5.969866e+04
8.698459e-02,3.384490e+00,7.449796e+05
6.881973e-01,6.495366e+00,1.144625e+04
6.383718e-01,9.319838e+00,2.607085e+03
4.004400e-01,6.979215e+00,6.112973e+04
8.744144e-01,3.161963e+00,6.298452e+04
